identifier,metric,found_hit,score
Q82JU0,1,YES,149.4
P36295,0,NO,0.0
A2XD08,1,YES,85.9
B5RFW3,1,YES,695.1
Q18DY7,1,YES,64.8
Q48EG7,1,YES,264.3
B0KP70,1,YES,106.0
P04892,0,NO,0.0
Q2P8K0,1,YES,115.2
P0AB22,1,YES,18.4
B2U2J7,1,YES,69.9
O23140,1,YES,464.7
B3PLV6,1,YES,573.2
B7VNL8,0,NO,0.0
Q2KIC2,1,YES,628.2
Q12SR9,1,YES,379.9
Q9UK13,1,YES,1359.5
P42468,1,YES,680.7
Q8Y5X5,1,YES,185.8
Q0BJL9,1,YES,39.9
Q9U2X0,1,YES,306.2
A2QY50,1,YES,170.1
Q0HIL5,0,NO,0.0
P15848,1,YES,169.5
A1AXV8,1,YES,163.5
Q4QN61,1,YES,43.5
Q16AM8,1,YES,121.5
Q1LWJ6,0,NO,0.0
Q7MGH6,1,YES,25.2
Q99NI3,1,YES,699.3
Q9DB42,0,YES,54.5
P62672,1,YES,61.0
O75290,1,YES,859.0
Q0G9X4,1,YES,30.0
B4UCU9,1,YES,168.5
O94725,1,YES,273.5
A5F1W7,1,YES,90.2
B1KRE5,1,YES,93.0
P0AEM6,1,YES,174.4
Q98SH9,1,YES,74.7
P45757,0,NO,0.0
A9VKE1,1,YES,11.0
Q66A07,1,YES,15.4
P18753,1,YES,778.8
Q9CAR0,1,YES,313.6
Q1HVG4,0,NO,0.0
Q9LNJ5,1,YES,496.5
A9MJM8,1,YES,67.4
Q8J0U2,0,YES,28.0
Q54N97,1,YES,414.8
A4XKX1,1,YES,10.7
Q9VHR6,0,YES,10.3
B9DU46,1,YES,146.6
D3ZUC4,0,NO,0.0
B5YSY6,1,YES,141.4
A0KQY1,1,YES,37.8
Q16795,0,YES,11.3
B0S216,1,YES,96.0
Q1KL10,1,YES,82.0
P26206,1,YES,223.3
Q05159,1,YES,559.2
O14977,1,YES,991.4
Q68S21,1,YES,815.0
Q9ATE5,1,YES,207.7
Q0U103,1,YES,19.8
W6QV39,1,YES,960.8
Q4QJU8,1,YES,81.5
B5BG24,1,YES,65.1
Q8TF39,1,YES,995.2
P36611,1,YES,132.7
O75843,1,YES,1042.1
P31313,1,YES,304.4
B4SYD3,1,YES,581.2
P56407,1,YES,74.0
Q9KPK7,1,YES,278.6
Q84NC5,1,YES,236.3
B3GXH5,1,YES,81.9
Q06990,1,YES,15.0
Q6A816,1,YES,39.9
Q3ZBN5,1,YES,441.3
Q47N84,1,YES,12.3
Q495Z4,0,NO,0.0
Q1QQS5,1,YES,764.5
B1NWD5,1,YES,825.8
Q145W8,1,YES,267.3
Q57RM1,1,YES,68.7
P63644,0,NO,0.0
Q34571,0,NO,0.0
B8DVK3,1,YES,370.1
B0YPM4,1,YES,14.3
Q84MP7,1,YES,198.3
Q1LQG7,1,YES,85.8
Q9LRH6,1,YES,59.4
P41314,0,NO,0.0
Q8BJ90,1,YES,832.8
B0K0I7,1,YES,299.0
P57617,1,YES,375.3
Q9KRB0,1,YES,484.1
A7UW97,1,YES,506.7
P95784,1,YES,12.0
Q6DAJ1,0,NO,0.0
B4RD45,1,YES,757.7
Q3IJA2,1,YES,344.1
C3KBY5,1,YES,164.1
P16939,0,YES,11.2
P50293,1,YES,498.9
Q38XB2,1,YES,125.3
Q98FY1,1,YES,272.9
Q8BGV9,1,YES,952.9
Q57HX7,1,YES,581.2
A1WJ05,0,YES,13.3
B2GJQ7,1,YES,61.4
Q55794,1,YES,90.6
Q72XE5,1,YES,37.4
A9VTL7,1,YES,172.8
Q6FJN0,1,YES,202.2
Q8Y556,0,NO,0.0
O08584,1,YES,617.6
Q708S3,1,YES,703.9
A8G7L2,0,NO,0.0
C4L6N3,1,YES,152.8
B1Z942,1,YES,514.9
B9DIU4,0,NO,0.0
P18625,1,YES,587.7
Q28555,1,YES,439.2
P01103,1,YES,1226.1
O31163,0,YES,12.5
P06022,1,YES,68.1
P12902,1,YES,77.1
P38533,1,YES,295.6
Q7GCL7,1,YES,224.9
P30715,1,YES,107.0
B7NMF2,1,YES,395.0
Q48U88,1,YES,145.6
Q8N782,1,YES,864.1
Q58DH8,1,YES,829.1
P76102,1,YES,869.5
Q1H3I3,1,YES,293.3
A1VZM9,1,YES,84.4
Q3IFZ5,1,YES,180.0
A4VMF7,1,YES,90.4
P42142,0,NO,0.0
B5YI25,0,YES,12.1
Q0A598,1,YES,301.9
B8GTG2,1,YES,112.0
B9J0E1,1,YES,11.5
Q5RCQ6,1,YES,132.0
A1ANP7,1,YES,154.7
B9IXM6,1,YES,64.7
C0Q2P4,0,YES,12.4
Q90423,1,YES,81.6
Q49Z50,1,YES,658.8
Q7XRS1,1,YES,257.2
Q5R6X9,0,YES,10.4
P55825,1,YES,139.4
Q032X6,0,NO,0.0
B4RJG0,1,YES,679.4
A5WAB1,1,YES,470.1
Q12157,1,YES,80.3
B5Y0N8,1,YES,194.9
Q2ST36,1,YES,552.1
Q10QF2,1,YES,74.9
Q3YWY8,1,YES,141.4
Q6AR60,1,YES,38.3
P23410,1,YES,560.4
Q00522,0,NO,0.0
P53409,1,YES,174.3
A6QTX7,1,YES,223.1
O74308,1,YES,39.0
B7IA89,1,YES,11.0
O46232,1,YES,226.0
P79099,1,YES,378.2
Q76FF3,1,YES,201.5
C5BBR9,1,YES,84.1
A2T7P4,1,YES,100.8
P0C0S4,1,YES,220.0
A7MFW6,0,NO,0.0
B9MRP5,1,YES,10.9
Q943L2,1,YES,165.8
Q4UPE3,1,YES,109.5
Q1C5C7,0,YES,14.1
A1K4E7,1,YES,87.8
Q8S857,1,YES,191.9
A6T2B3,0,NO,0.0
P17041,1,YES,1020.4
B7NLK0,1,YES,147.5
Q2YXE4,1,YES,82.9
P59843,0,YES,12.8
P0C679,1,YES,1844.0
A0KGY7,1,YES,75.2
P19252,1,YES,350.4
P0ACU8,1,YES,18.8
O46262,1,YES,219.6
Q6UWY0,1,YES,84.7
Q0SSQ2,1,YES,768.6
P61524,0,NO,0.0
P9WPU6,1,YES,611.2
Q4JUJ6,1,YES,20.1
Q04HS9,1,YES,114.3
Q32LE5,1,YES,512.3
A5G743,1,YES,158.8
Q8WMG3,1,YES,117.1
P40268,1,YES,17.9
A0JY70,1,YES,81.8
P16889,1,YES,203.8
B6JN51,1,YES,53.6
A7Y3A6,1,YES,12.9
P16615,1,YES,1792.5
P0DKY2,1,YES,645.2
Q9YPS6,1,YES,12.2
Q54HV9,1,YES,82.1
C4YLS2,1,YES,495.5
Q9KU89,1,YES,139.1
A1D3N4,1,YES,202.4
A1B8N8,1,YES,750.0
C3PP00,1,YES,52.6
Q0IIZ2,1,YES,726.3
C5DIF1,1,YES,16.2
Q7PPA5,1,YES,1554.5
P0ACL5,1,YES,92.1
Q12292,0,NO,0.0
A1SBU3,1,YES,42.6
Q9DCK4,1,YES,26.2
Q976J7,1,YES,74.9
P21946,0,YES,17.9
O46234,1,YES,203.8
A0SPJ9,1,YES,270.9
Q71ZA3,1,YES,189.8
Q6DD87,1,YES,990.5
A6L3D0,1,YES,347.8
Q60420,1,YES,348.7
Q7JIX8,0,NO,0.0
A9WW36,1,YES,287.3
B5EXM8,1,YES,442.5
B8DLK7,1,YES,110.3
A6UW87,1,YES,88.3
A9AB46,1,YES,258.8
Q8D339,0,NO,0.0
Q0VG99,1,YES,39.3
Q8NFD2,1,YES,491.2
Q38859,1,YES,118.1
Q9SK92,1,YES,61.8
Q8N8Z8,1,YES,768.8
B8EDV3,1,YES,44.1
Q9D752,0,YES,458.7
D1ZT73,1,YES,501.7
Q6ZJW9,1,YES,280.3
Q5AI22,1,YES,88.2
P50219,1,YES,766.1
A4QB64,1,YES,12.2
Q0CBD1,1,YES,202.7
Q708W1,1,YES,546.2
B8CMY5,1,YES,187.3
Q8C7N7,1,YES,535.6
Q13TY3,1,YES,110.9
Q634G5,1,YES,119.4
P48743,1,YES,104.7
P06774,1,YES,90.0
Q7ZVR6,1,YES,728.6
P33563,0,NO,0.0
P10508,1,YES,145.4
B8ECJ0,0,NO,0.0
B6J3J2,1,YES,100.5
P84047,1,YES,196.3
Q8H0T5,1,YES,445.9
Q9CEU0,1,YES,117.4
A9WGS6,1,YES,585.4
C5CIV6,1,YES,659.5
A7H1I2,1,YES,21.5
Q576I4,1,YES,77.1
Q81H06,0,NO,0.0
Q9MZU0,1,YES,944.4
P69544,0,NO,0.0
D5VQW1,0,YES,11.5
Q5KY94,1,YES,58.6
P21904,1,YES,25.1
P05632,1,YES,36.2
P28916,1,YES,319.5
Q61286,1,YES,594.9
O03069,1,YES,665.5
Q5ZJN0,1,YES,31.0
Q2N927,1,YES,116.1
Q98SI1,1,YES,77.9
Q8E3I8,1,YES,624.6
Q4L7K8,1,YES,664.8
Q6NXT1,1,YES,602.6
A2T7L7,1,YES,868.4
A5DRJ2,1,YES,144.4
B4S8Z9,1,YES,68.5
Q04549,1,YES,18.4
A2T6V8,1,YES,1335.7
P97368,1,YES,534.2
P40631,1,YES,41.5
B6HZ30,1,YES,41.0
O31494,1,YES,110.2
A5DJJ2,1,YES,232.9
P9WNU4,1,YES,1681.3
Q2JIV9,1,YES,688.7
B2GE56,0,YES,10.9
Q93W88,0,YES,172.9
P17025,1,YES,1306.3
A6UDM1,1,YES,809.5
B7NM62,1,YES,84.2
B0URN6,1,YES,18.7
Q5ZS95,1,YES,151.6
C3MHU1,1,YES,48.9
P9WMB3,1,YES,248.7
Q6CFR0,1,YES,12.3
B4K617,1,YES,601.8
Q1GE59,1,YES,170.1
A5GNC9,1,YES,38.0
A5V3X4,0,YES,15.4
Q6K908,1,YES,230.1
Q5HTR0,1,YES,40.2
P26900,1,YES,144.5
Q8U4E6,1,YES,177.7
K4DEK0,1,YES,313.1
Q66DY2,1,YES,64.1
A4VVK1,1,YES,623.7
Q54NA6,1,YES,128.1
B0SXA8,0,NO,0.0
Q7W1T9,1,YES,12.8
P40655,1,YES,141.0
A4QDH3,1,YES,609.8
Q3IWV4,0,NO,0.0
Q056Z3,1,YES,269.4
B8D8K8,0,NO,0.0
P9WJW5,1,YES,42.2
O80883,1,YES,157.2
Q8TAQ5,1,YES,1345.4
A5WBA2,1,YES,24.4
O56860,0,NO,0.0
A3NIZ0,1,YES,12.2
Q6CTY3,0,NO,0.0
Q9XSR1,1,YES,1140.9
Q58CQ2,1,YES,839.2
Q5R9S5,1,YES,1154.1
Q9KVT3,1,YES,126.8
Q5RBW2,0,YES,9.9
A5UF06,1,YES,76.4
Q65LT6,0,NO,0.0
Q9M0R6,1,YES,68.9
A1ADA9,0,NO,0.0
Q3JXV6,1,YES,609.6
Q973C7,1,YES,19.8
Q9GZZ0,1,YES,76.3
Q54F11,1,YES,58.3
Q8PC00,0,YES,11.0
Q5PHC2,1,YES,12.5
Q8NCL9,1,YES,501.5
A8XZB0,1,YES,18.6
P59608,0,NO,0.0
Q3UHX8,1,YES,69.2
P63536,1,YES,55.9
Q6G0H3,1,YES,138.9
B5F846,1,YES,315.6
Q88CV1,1,YES,65.2
A7GSL7,0,NO,0.0
Q12180,1,YES,60.6
C1AQ31,1,YES,1052.5
A9W4E5,1,YES,111.9
Q48S61,1,YES,180.6
Q6J6I6,1,YES,1082.8
Q4R362,1,YES,197.5
A8GP29,1,YES,52.5
P9WPY2,1,YES,57.2
A8Z5Z2,1,YES,350.2
O18326,1,YES,270.7
P05103,1,YES,46.4
Q09819,0,YES,70.9
P0DJG0,1,YES,574.5
Q9ZPX0,1,YES,53.1
B7M1F8,1,YES,199.2
B8CMH2,1,YES,466.1
Q834S2,1,YES,162.7
Q7NWJ5,1,YES,14.6
Q05069,0,YES,245.1
P64248,1,YES,138.7
A4HE59,0,YES,187.3
Q1GAW4,1,YES,15.7
Q5M5J4,1,YES,43.2
O49782,1,YES,239.1
A9WGS4,1,YES,627.2
Q64898,1,YES,1610.1
A4YCH8,1,YES,684.0
Q8EXX1,1,YES,213.2
Q9HMQ2,1,YES,19.0
Q9C9C8,1,YES,242.3
Q1XGV1,1,YES,207.5
A1RVD2,1,YES,136.0
B7JIK8,1,YES,171.5
F4IPE3,1,YES,63.3
Q9MRQ5,1,YES,707.2
A8MFK5,1,YES,79.2
A1CAN8,1,YES,14.8
Q0W112,1,YES,104.3
Q2FUW5,0,NO,0.0
A4W235,1,YES,199.4
A2XED8,1,YES,254.2
B6JKL2,1,YES,223.5
Q9FGY3,1,YES,238.2
B5R274,0,YES,12.0
A4SQX0,1,YES,11.1
O00321,1,YES,115.7
D4A218,1,YES,1051.4
Q9Q8K4,1,YES,13.4
Q9CA27,1,YES,81.3
P09017,1,YES,154.0
Q31DH2,1,YES,51.1
A8FJR0,1,YES,665.3
A5U5N9,1,YES,169.0
Q9NX65,1,YES,830.8
A1B2K9,1,YES,164.2
B0BPX9,1,YES,803.6
A7HPD7,1,YES,147.7
B3PCM9,1,YES,121.9
Q00276,0,NO,0.0
Q8KCH5,1,YES,116.9
Q7U8U7,1,YES,695.7
Q2Y7X0,1,YES,310.2
Q7M8B4,1,YES,283.0
A0QF43,1,YES,67.0
P14133,1,YES,215.7
Q13733,1,YES,382.3
Q2GCF2,1,YES,305.5
Q5R9I9,0,YES,23.1
A4YKD8,1,YES,775.0
A5III5,1,YES,601.5
A6ZQG3,1,YES,15.6
Q0I2U1,1,YES,40.5
Q84XB3,1,YES,233.1
Q8D3J5,1,YES,552.9
P9WNC2,1,YES,136.6
O93634,1,YES,304.5
J4KLU1,1,YES,66.2
O49743,1,YES,41.2
A2T6F8,1,YES,119.8
Q9M2D9,1,YES,198.9
P38182,1,YES,190.2
Q8R1H8,1,YES,65.3
P56134,0,NO,0.0
P26817,1,YES,1580.9
A2X7U1,1,YES,83.6
P18714,1,YES,948.0
Q5NB82,1,YES,38.3
O65819,1,YES,173.5
Q54DY1,1,YES,340.3
B8D6S5,1,YES,538.9
Q74ZL4,1,YES,262.1
B2SJJ3,1,YES,139.8
Q3J2J0,1,YES,284.3
Q98BG6,1,YES,214.7
Q9LTJ1,1,YES,27.7
P44319,1,YES,81.9
C6DGD4,1,YES,383.7
Q4Z015,1,YES,374.8
B0CBF7,1,YES,175.6
Q9F297,1,YES,74.6
Q8TXN9,1,YES,38.8
Q31720,1,YES,168.2
Q0AJB3,1,YES,52.4
B4T682,1,YES,65.1
A0AFU8,1,YES,77.3
B3QLZ4,1,YES,513.6
Q741J9,1,YES,167.1
B9PGU1,1,YES,322.9
A4Y187,1,YES,683.3
C3KAC9,1,YES,17.6
P39360,1,YES,109.0
P39915,1,YES,236.2
Q3Z989,1,YES,84.2
Q09739,1,YES,130.7
Q4QLT8,1,YES,12.8
Q712U5,1,YES,171.1
A5WBW1,1,YES,688.7
B7VHK6,1,YES,376.9
A4VX43,1,YES,111.6
Q8TQZ1,1,YES,88.8
A5VIQ7,1,YES,34.2
A7HIY0,1,YES,60.9
Q1KKZ2,1,YES,355.4
Q478U6,1,YES,112.5
B4T825,0,NO,0.0
Q9SGJ6,1,YES,163.0
P43640,1,YES,31.7
Q7K7A9,1,YES,533.7
B6EHG4,1,YES,659.8
Q1IKG0,1,YES,64.9
Q05404,1,YES,287.5
A2SFP8,1,YES,285.1
B2JF07,1,YES,88.1
Q4WE68,1,YES,206.7
Q0TD38,1,YES,71.7
B8IZM4,1,YES,135.8
A8AHD8,1,YES,200.0
Q1XGU8,1,YES,203.9
Q9ABE5,1,YES,284.2
Q08595,1,YES,11.8
B7N583,0,NO,0.0
C5D764,1,YES,158.2
P0A2S5,1,YES,101.4
A0RFD4,1,YES,181.1
Q18F10,1,YES,292.6
P37822,1,YES,913.7
Q0W6Q8,1,YES,314.8
P11246,1,YES,476.3
O45379,1,YES,167.6
B7M5T7,1,YES,1540.1
Q65DX4,1,YES,678.6
B3EWY7,0,YES,18.9
Q0AEI9,1,YES,450.0
B2UA10,1,YES,56.5
C5DRZ0,0,NO,0.0
Q9Y2H8,1,YES,980.2
B6JMP3,1,YES,63.8
Q6CNM6,0,NO,0.0
Q6EUW2,1,YES,180.7
P63992,1,YES,786.3
A6ZWF0,1,YES,86.0
A7TJ59,1,YES,500.2
Q830Z9,1,YES,21.1
A1JRK0,1,YES,17.1
Q0V8G8,1,YES,398.6
P0A980,1,YES,122.0
B8DV60,0,YES,11.2
Q755X2,1,YES,183.2
C8VQ72,1,YES,365.8
Q59SU5,1,YES,238.0
P38116,1,YES,253.6
P56384,1,YES,198.4
Q5T4W7,1,YES,78.9
P14196,0,YES,15.5
O05797,1,YES,121.5
Q4Q9X8,0,YES,198.3
A5DF43,1,YES,326.2
Q9C944,1,YES,196.6
A0KST2,1,YES,193.3
Q5PIK4,0,NO,0.0
B7M507,1,YES,277.8
Q2YY04,1,YES,137.5
Q6FX92,1,YES,15.8
P96625,1,YES,32.2
P53695,1,YES,231.0
B4T9C0,1,YES,365.9
Q5TM63,0,YES,104.1
P67835,1,YES,10.5
P0ACJ4,1,YES,353.3
A2BYH7,1,YES,50.5
Q5WY41,1,YES,402.3
O43309,1,YES,1347.1
P58520,1,YES,46.2
Q6CL19,1,YES,11.2
A6Q4B9,1,YES,38.8
Q94165,1,YES,213.1
P11409,1,YES,13.6
Q8G5F0,1,YES,218.0
Q02991,1,YES,52.0
Q8H1Q8,1,YES,141.9
B4N645,1,YES,515.3
Q5X7S5,0,NO,0.0
P48663,0,NO,0.0
B4SY37,1,YES,287.8
P24876,0,NO,0.0
Q8EB91,1,YES,23.4
Q8S924,1,YES,38.1
Q49ZT8,1,YES,149.9
Q9A7W2,1,YES,170.6
Q07233,1,YES,325.4
Q5UQQ9,1,YES,47.5
A0M8T3,1,YES,164.3
Q6C5K2,1,YES,106.4
Q9ZK81,1,YES,678.9
Q28151,1,YES,986.6
Q9PVR2,1,YES,226.2
A7KAL5,1,YES,154.8
Q6WV88,1,YES,230.5
A1KW11,1,YES,684.3
Q5Y2C3,1,YES,91.0
B7N5C2,1,YES,279.6
P0AAF7,1,YES,221.8
Q6PCT2,0,YES,82.6
P15864,1,YES,268.9
Q2SCE5,0,NO,0.0
A2XK30,1,YES,1445.1
Q6BKW7,1,YES,236.3
O10440,0,NO,0.0
Q6ATW6,1,YES,254.8
Q2NQU4,1,YES,337.3
A8F2H0,1,YES,214.6
A8ADP9,1,YES,312.9
B1YQL4,1,YES,688.8
B7K165,0,NO,0.0
P43724,1,YES,80.3
A4JCH7,1,YES,85.6
Q87EB7,1,YES,170.1
A2T6X6,1,YES,149.4
Q5AL03,0,YES,25.8
Q5R6G1,0,NO,0.0
Q7ZYQ0,1,YES,263.8
Q84T61,1,YES,269.7
Q8TXN1,1,YES,315.5
A6VL68,1,YES,104.9
Q9CCS3,1,YES,12.9
P0A2S4,1,YES,101.4
P03850,1,YES,76.5
A2T6H5,1,YES,80.0
Q8N4W9,1,YES,949.7
A5E950,1,YES,780.7
Q1CRS0,1,YES,310.9
B9DMF0,1,YES,17.8
Q6NQJ7,0,YES,353.6
Q91550,1,YES,1243.0
Q8FFE0,1,YES,140.9
P41168,1,YES,680.8
Q9EXL7,1,YES,149.5
P29286,1,YES,300.0
B0UU60,1,YES,78.3
P63617,1,YES,175.2
B7GTP0,0,YES,12.4
Q6CTS4,1,YES,252.2
O99598,0,NO,0.0
A0ALL5,1,YES,632.2
Q1RBA3,1,YES,67.7
Q50201,1,YES,198.3
P42580,1,YES,183.1
Q0T4V2,0,NO,0.0
Q9HTD7,1,YES,372.5
P77610,1,YES,311.7
B0RS13,1,YES,148.4
Q0AB32,0,YES,21.6
C3KJE6,1,YES,630.6
P10083,1,YES,71.0
Q9YH26,1,YES,378.3
Q9ZEC1,1,YES,154.0
Q06734,0,NO,0.0
A2RIW3,1,YES,129.0
Q7ZWM4,0,NO,0.0
Q6P5L7,0,NO,0.0
A1C5W7,1,YES,10.4
A9KYZ2,1,YES,87.7
P63583,1,YES,46.8
Q9ZZY7,1,YES,12.8
P0ACQ6,1,YES,190.4
Q9PAQ8,1,YES,79.4
Q5R4M1,1,YES,12.8
Q0HN88,1,YES,106.9
P21506,1,YES,1311.9
Q27403,1,YES,204.0
Q7XJU2,1,YES,90.2
Q6IND4,1,YES,35.5
B3QLV3,1,YES,44.9
B4SYX1,1,YES,1254.4
B9L1Z5,1,YES,169.2
C4Z4C2,1,YES,183.2
Q69V10,1,YES,243.2
P40917,1,YES,74.4
A7RRJ0,1,YES,601.8
A7ERK1,1,YES,920.8
Q8VHA6,1,YES,107.2
A1YFI3,1,YES,92.8
F2T0M4,1,YES,543.5
Q38442,0,NO,0.0
P35061,1,YES,221.7
B6I0U4,0,NO,0.0
P10075,1,YES,1039.8
Q7WLJ8,0,NO,0.0
A7MMX0,1,YES,14.2
A5UIB2,1,YES,12.9
Q6C4I7,1,YES,199.0
Q6VB84,1,YES,226.9
Q5WHY3,1,YES,34.4
Q96064,1,YES,99.2
Q02H19,1,YES,168.4
B7VBN4,0,YES,173.4
Q6KI82,1,YES,666.6
B7L7U5,0,NO,0.0
P44873,1,YES,521.9
P61834,1,YES,248.6
A1JS45,1,YES,319.0
A2BUV8,1,YES,140.7
A7FHG7,1,YES,91.6
Q72SY1,1,YES,639.0
A5UHE8,1,YES,96.5
B5QXJ3,0,NO,0.0
Q5UQH4,1,YES,103.1
Q3TYU2,1,YES,106.9
C1D4Z4,1,YES,380.2
Q6G6V9,1,YES,153.7
Q6NDC9,1,YES,90.4
A5IAV2,1,YES,152.3
Q46257,1,YES,31.1
Q3JXA9,1,YES,352.1
Q8CE64,1,YES,291.0
Q8TGM5,0,NO,0.0
Q3C1E9,1,YES,216.1
Q2UCQ0,1,YES,248.6
Q9PVY9,1,YES,1023.3
B9DUP2,1,YES,150.1
Q5TEC3,1,YES,952.8
A6MM43,1,YES,704.5
A3MLY7,0,NO,0.0
A8AA65,0,NO,0.0
A1L1L7,1,YES,873.4
B0RED8,1,YES,25.5
P37279,1,YES,742.9
B7MAS3,1,YES,91.9
G5CTG4,1,YES,248.7
Q5I0S6,1,YES,9.1
B1J5H2,1,YES,87.3
Q3A9W6,1,YES,47.0
A7GYE1,1,YES,253.7
Q07608,0,YES,142.0
Q9P7P2,0,YES,18.8
Q7A4G9,1,YES,163.6
Q8KGC5,1,YES,57.5
Q50EX6,1,YES,209.7
Q6F874,1,YES,85.2
Q9A434,1,YES,301.0
P41164,1,YES,625.1
P0DN38,1,YES,647.0
O42097,1,YES,709.1
Q6Q7K0,1,YES,14.2
B2SXG9,1,YES,265.4
P0C688,1,YES,1936.4
Q929S9,0,NO,0.0
Q6GHR6,1,YES,24.8
B5BCP3,1,YES,17.2
Q0ATJ1,1,YES,118.8
Q52990,1,YES,226.0
A0AIQ1,1,YES,132.7
P84246,1,YES,266.3
Q55433,1,YES,87.6
Q8PCK8,1,YES,81.5
A9MMQ4,0,NO,0.0
Q7L945,1,YES,922.2
B5E669,1,YES,17.9
P96681,1,YES,306.7
Q31DM0,1,YES,651.5
C1KWM7,1,YES,217.9
B1ZWP0,1,YES,18.6
Q8RXX9,1,YES,65.7
A8WFJ9,1,YES,86.6
Q949V6,1,YES,234.1
P42210,1,YES,388.6
Q5E2G9,1,YES,195.5
Q52M93,1,YES,1538.3
A5WBA7,1,YES,30.0
A6UCL4,1,YES,287.5
Q05935,1,YES,463.2
P17393,1,YES,1861.8
C5CA81,1,YES,76.8
Q8NEN0,1,YES,29.0
Q1QPU2,1,YES,52.8
C5DZA9,1,YES,474.6
P44337,1,YES,206.3
B1GZJ3,0,YES,14.0
Q92670,1,YES,758.2
Q2M3X9,1,YES,1145.1
B1H158,1,YES,690.7
B1XS61,1,YES,259.0
Q8N8J6,1,YES,1136.6
Q34801,1,YES,13.8
Q9DEQ9,1,YES,35.7
Q28HT3,1,YES,235.6
Q7Z6G8,1,YES,145.0
Q39X05,1,YES,88.2
Q83LZ7,1,YES,59.4
B7LK79,1,YES,582.8
Q6HDI8,1,YES,224.0
Q8EQC1,1,YES,126.2
Q0U1A0,1,YES,192.9
Q942D6,1,YES,163.4
B8J4I9,1,YES,402.8
Q04047,1,YES,262.0
P39985,1,YES,258.5
P38826,0,NO,0.0
Q3ZCT1,1,YES,999.1
Q6BMU4,1,YES,247.3
Q29419,1,YES,359.5
O18745,0,NO,0.0
Q13IW4,1,YES,26.2
Q8TT87,1,YES,333.8
Q83AF6,0,NO,0.0
Q38199,1,YES,421.5
B2J913,1,YES,308.2
P26487,1,YES,152.8
B2Y1W1,1,YES,11.7
P56119,1,YES,109.2
A4SJ84,1,YES,128.3
Q32KI9,1,YES,160.3
Q688D0,1,YES,767.6
Q8JIT6,1,YES,203.6
P24580,1,YES,15.9
P08152,1,YES,953.1
Q7MSF4,1,YES,28.7
P55977,0,NO,0.0
A2C4J9,1,YES,117.1
Q0RFB2,0,YES,12.7
Q6LLG8,1,YES,673.4
Q89AX9,1,YES,309.2
A5F3S1,1,YES,144.9
O23628,1,YES,195.6
P0A275,1,YES,121.9
A5DQA8,0,YES,16.4
Q9U7D0,1,YES,178.4
B9E8F1,1,YES,10.9
Q12950,1,YES,218.5
P0A4U6,1,YES,75.1
Q8BMU0,1,YES,1174.7
Q6HCU5,1,YES,194.3
B5FJD7,0,NO,0.0
Q00604,0,YES,279.6
P25956,0,YES,13.6
B0TQM8,1,YES,167.2
Q91ZU0,1,YES,724.2
Q885J4,1,YES,17.1
Q8TGM7,0,YES,8.8
Q8UFV3,1,YES,721.6
A3CPS3,1,YES,113.7
P25550,1,YES,286.2
B2U390,1,YES,91.9
Q6P7N4,1,YES,101.0
F6YCR7,1,YES,64.6
Q55GK3,1,YES,102.1
P61283,1,YES,196.3
Q668V5,1,YES,309.4
Q3J6N0,0,NO,0.0
O80942,1,YES,73.7
Q9SGD6,1,YES,133.8
A1CJ08,1,YES,166.0
Q8ZNF3,1,YES,182.2
A8H4A7,1,YES,86.3
Q00822,0,YES,15.1
Q8R2V3,1,YES,517.5
Q0W4U3,1,YES,196.9
P06349,1,YES,130.3
E8XMF0,1,YES,398.4
Q7NFW7,1,YES,162.2
A3Q9Q3,1,YES,106.5
Q1CAR0,1,YES,101.4
Q8EJR9,1,YES,106.9
A7MLV5,1,YES,74.9
Q00466,1,YES,92.1
Q2RJF1,1,YES,138.9
Q9Y7U4,0,YES,17.0
Q1PF17,1,YES,329.0
O93117,1,YES,358.3
A6WXW9,1,YES,777.0
B4T8M7,1,YES,69.3
B9J885,1,YES,129.7
Q6AZR2,1,YES,350.1
Q672V6,1,YES,361.3
P22015,0,YES,13.7
Q6FDH0,0,YES,13.3
B7UJ66,0,NO,0.0
Q4QHM7,0,NO,0.0
P54182,1,YES,33.8
A5WBA9,0,YES,11.2
Q6WV69,1,YES,230.5
A9M916,1,YES,44.0
C4K4D4,1,YES,414.7
P05026,1,YES,117.3
P0CF66,1,YES,14.4
B1YW20,0,NO,0.0
Q85X66,1,YES,29.6
Q8TA81,0,YES,11.4
Q54Q45,0,YES,19.3
P27981,0,YES,9.2
A0A0U3AL34,1,YES,27.1
Q9KL03,1,YES,24.1
Q09390,1,YES,156.2
A6U279,1,YES,113.9
A1JHR0,0,NO,0.0
Q7MGI0,1,YES,682.0
A0KNY4,1,YES,128.3
Q6GEW6,1,YES,37.9
G3XMD0,1,YES,96.1
Q213M1,1,YES,15.5
P69070,1,YES,234.3
Q117D2,1,YES,112.9
P59607,0,NO,0.0
Q9BZM3,1,YES,83.5
Q3B120,1,YES,49.1
Q3AT74,1,YES,274.5
Q9HMQ3,1,YES,36.6
Q00776,1,YES,497.1
Q8BFU2,1,YES,268.0
Q0D0E8,1,YES,248.6
A2QZI3,1,YES,244.7
Q09YJ5,1,YES,155.7
P40275,1,YES,63.3
Q9ZUG9,1,YES,284.0
A9BCC6,1,YES,692.9
P0CZ81,1,YES,180.6
P02299,1,YES,273.0
Q5RCR4,1,YES,711.3
P79724,1,YES,285.1
